16,25,9846,1508,3412,294,892,648,833,486,1770,901,261,582,167,839,3958
28,13,9897,1492,3128,368,942,771,1028,339,1555,887,356,578,153,904,4123
25,16,9949,1480,3355,245,716,751,1010,400,1761,916,225,465,242,740,3956
27,14,9985,1448,3348,242,707,735,940,486,1860,986,292,532,233,782,3873
19,22,10068,1530,3526,291,812,702,941,529,1927,963,271,562,182,819,4053
26,15,9976,1633,3404,359,936,780,975,424,1707,956,361,533,172,822,4405
22,19,9877,1600,3590,362,994,783,1080,510,1922,963,300,611,261,953,4345
17,24,9889,1594,3526,236,773,722,1075,573,1855,905,327,562,209,853,4146
27,14,9900,1637,3515,379,1001,642,819,459,1901,996,320,604,194,873,4295
33,8,9940,1562,3267,400,1114,955,1349,470,1910,883,319,647,242,808,4479
35,6,9866,1509,3277,255,744,767,972,436,1895,859,271,592,258,811,4040
34,7,9866,1642,3383,337,969,920,1257,438,1812,1059,378,562,216,875,4541
14,27,9850,1595,3475,387,1032,685,900,340,1680,1063,306,607,234,807,4262
27,14,9931,1580,3350,221,604,665,885,464,1723,886,311,536,209,809,4046
32,9,9916,1615,3149,325,881,728,963,337,1530,897,363,577,181,759,4283
10,31,9921,1461,3356,270,770,678,906,506,1715,880,253,584,188,847,3870
24,17,9921,1614,3593,282,840,919,1173,508,1861,990,355,548,150,786,4429
22,19,9944,1567,3375,248,647,766,989,483,1777,888,313,517,327,897,4148
19,22,9924,1524,3353,386,1024,664,876,453,1664,795,335,555,184,905,4098
34,7,9904,1627,3370,328,862,834,1052,457,1863,952,349,613,272,901,4416
19,22,10016,1568,3388,283,789,686,884,394,1763,892,321,599,188,819,4105
10,31,9976,1564,3542,294,918,691,986,483,1760,954,375,693,162,885,4113
26,15,9865,1629,3416,391,1015,785,1041,476,1770,766,354,611,197,896,4434
